2024-09-23,15:01:00,22300.0,22312.0,22292.0,22299.0
2024-09-23,15:02:00,22301.0,22302.0,22290.0,22291.0
2024-09-23,15:03:00,22293.0,22293.0,22278.0,22287.0
2024-09-23,15:04:00,22285.0,22289.0,22281.0,22283.0
2024-09-23,15:05:00,22285.0,22285.0,22277.0,22285.0
2024-09-23,15:06:00,22283.0,22283.0,22273.0,22274.0
2024-09-23,15:07:00,22278.0,22278.0,22258.0,22263.0
2024-09-23,15:08:00,22262.0,22265.0,22252.0,22259.0
2024-09-23,15:09:00,22260.0,22273.0,22254.0,22270.0
2024-09-23,15:10:00,22269.0,22269.0,22260.0,22263.0
2024-09-23,15:11:00,22262.0,22264.0,22245.0,22258.0
2024-09-23,15:12:00,22259.0,22259.0,22252.0,22255.0
2024-09-23,15:13:00,22255.0,22255.0,22246.0,22249.0
2024-09-23,15:14:00,22250.0,22260.0,22247.0,22260.0
2024-09-23,15:15:00,22259.0,22263.0,22257.0,22261.0
2024-09-23,15:16:00,22260.0,22260.0,22229.0,22237.0
2024-09-23,15:17:00,22235.0,22235.0,22218.0,22219.0
2024-09-23,15:18:00,22220.0,22225.0,22218.0,22223.0
2024-09-23,15:19:00,22222.0,22222.0,22202.0,22218.0
2024-09-23,15:20:00,22219.0,22219.0,22208.0,22212.0
2024-09-23,15:21:00,22213.0,22214.0,22205.0,22210.0
2024-09-23,15:22:00,22209.0,22217.0,22194.0,22210.0
2024-09-23,15:23:00,22209.0,22221.0,22206.0,22221.0
2024-09-23,15:24:00,22220.0,22226.0,22218.0,22222.0
2024-09-23,15:25:00,22220.0,22220.0,22214.0,22219.0
2024-09-23,15:26:00,22220.0,22234.0,22218.0,22232.0
2024-09-23,15:27:00,22232.0,22232.0,22225.0,22230.0
2024-09-23,15:28:00,22229.0,22230.0,22228.0,22229.0
2024-09-23,15:29:00,22228.0,22237.0,22223.0,22236.0
2024-09-23,15:30:00,22236.0,22239.0,22232.0,22232.0
2024-09-23,15:31:00,22234.0,22234.0,22219.0,22226.0
2024-09-23,15:32:00,22225.0,22239.0,22224.0,22239.0
2024-09-23,15:33:00,22238.0,22242.0,22237.0,22239.0
2024-09-23,15:34:00,22239.0,22240.0,22234.0,22236.0
2024-09-23,15:35:00,22234.0,22235.0,22222.0,22224.0
2024-09-23,15:36:00,22223.0,22230.0,22222.0,22228.0
2024-09-23,15:37:00,22228.0,22235.0,22224.0,22224.0
2024-09-23,15:38:00,22225.0,22231.0,22225.0,22231.0
2024-09-23,15:39:00,22233.0,22237.0,22233.0,22235.0
2024-09-23,15:40:00,22234.0,22246.0,22234.0,22244.0
2024-09-23,15:41:00,22242.0,22246.0,22242.0,22245.0
2024-09-23,15:42:00,22244.0,22246.0,22242.0,22243.0
2024-09-23,15:43:00,22242.0,22242.0,22235.0,22236.0
2024-09-23,15:44:00,22235.0,22240.0,22233.0,22240.0
2024-09-23,15:45:00,22238.0,22239.0,22237.0,22237.0
2024-09-23,15:46:00,22238.0,22239.0,22235.0,22237.0
2024-09-23,15:47:00,22235.0,22238.0,22231.0,22238.0
2024-09-23,15:48:00,22237.0,22246.0,22237.0,22242.0
2024-09-23,15:49:00,22242.0,22244.0,22237.0,22239.0
2024-09-23,15:50:00,22240.0,22245.0,22239.0,22241.0
2024-09-23,15:51:00,22241.0,22241.0,22237.0,22239.0
2024-09-23,15:52:00,22239.0,22249.0,22237.0,22238.0
2024-09-23,15:53:00,22238.0,22244.0,22236.0,22242.0
2024-09-23,15:54:00,22243.0,22243.0,22239.0,22239.0
2024-09-23,15:55:00,22239.0,22248.0,22238.0,22248.0
2024-09-23,15:56:00,22248.0,22251.0,22243.0,22244.0
2024-09-23,15:57:00,22245.0,22245.0,22236.0,22242.0
2024-09-23,15:58:00,22241.0,22242.0,22236.0,22242.0
2024-09-23,15:59:00,22242.0,22246.0,22242.0,22245.0
2024-09-23,16:00:00,22243.0,22246.0,22243.0,22244.0
2024-09-23,16:01:00,22243.0,22249.0,22239.0,22247.0
2024-09-23,16:02:00,22249.0,22250.0,22244.0,22245.0
2024-09-23,16:03:00,22246.0,22248.0,22239.0,22239.0
2024-09-23,16:04:00,22241.0,22241.0,22234.0,22236.0
2024-09-23,16:05:00,22236.0,22239.0,22231.0,22232.0
2024-09-23,16:06:00,22232.0,22236.0,22231.0,22232.0
2024-09-23,16:07:00,22233.0,22233.0,22222.0,22233.0
2024-09-23,16:08:00,22237.0,22237.0,22232.0,22235.0
2024-09-23,16:09:00,22234.0,22238.0,22231.0,22232.0
2024-09-23,16:10:00,22232.0,22237.0,22230.0,22231.0
2024-09-23,16:11:00,22232.0,22232.0,22228.0,22229.0
2024-09-23,16:12:00,22230.0,22239.0,22224.0,22239.0
2024-09-23,16:13:00,22239.0,22240.0,22230.0,22230.0
2024-09-23,16:14:00,22227.0,22227.0,22213.0,22221.0
2024-09-23,16:15:00,22224.0,22227.0,22222.0,22226.0
2024-09-23,16:16:00,22227.0,22229.0,22222.0,22226.0
2024-09-23,16:17:00,22224.0,22226.0,22213.0,22215.0
2024-09-23,16:18:00,22214.0,22215.0,22207.0,22210.0
2024-09-23,16:19:00,22210.0,22216.0,22204.0,22215.0
2024-09-23,16:20:00,22215.0,22224.0,22215.0,22223.0
2024-09-23,16:21:00,22223.0,22232.0,22222.0,22225.0
2024-09-23,16:22:00,22224.0,22231.0,22223.0,22230.0
2024-09-23,16:23:00,22229.0,22232.0,22226.0,22230.0
2024-09-23,16:24:00,22230.0,22232.0,22229.0,22229.0
2024-09-23,16:25:00,22228.0,22234.0,22227.0,22234.0
2024-09-23,16:26:00,22234.0,22238.0,22232.0,22235.0
2024-09-23,16:27:00,22235.0,22242.0,22235.0,22239.0
2024-09-23,16:28:00,22239.0,22241.0,22238.0,22241.0
2024-09-23,16:29:00,22240.0,22243.0,22240.0,22241.0
2024-09-23,16:30:00,22239.0,22241.0,22239.0,22239.0
2024-09-23,16:31:00,22239.0,22242.0,22235.0,22241.0
2024-09-23,16:32:00,22241.0,22241.0,22236.0,22236.0
2024-09-23,16:33:00,22235.0,22235.0,22220.0,22225.0
2024-09-23,16:34:00,22226.0,22230.0,22222.0,22227.0
2024-09-23,16:35:00,22226.0,22228.0,22222.0,22224.0
